,Datetime,Text,retweets,likes
714,2020-05-18 08:02:25+00:00,"Craving for some yummy pork😋?worry not ,we are only a call away!🙂
Order now and we will deliver to you!
0706110000
0758693222
0758693223

We are on @UberEats
@glovo @JumiaFoodKE
.
#chinesepork
#honeyandsoy
#porkkochokocho
#bestporkintown
#porkmanenos
#porkpitruaka
#staysafe https://t.co/JtyvxMmCez",0,0
715,2020-05-18 08:00:35+00:00,"Rebune 700-watt countertop Microwave Oven for ksh 8388 only , big on features, Compact Size with easy clean interior. 1 year warranty guranteed❤Shop now at https://t.co/zYRM56aqtd  #LastDance #staysafe #Lockdown4 #Karen #tuju  #Punchline https://t.co/uB81KjO1IT",2,4
716,2020-05-18 07:40:43+00:00,"Submarine rides or kite surfing in Mauritius........which do you prefer?
#postponedontcancel #flattenthecurve #staysafe #stayhome #fightcovid #beach #beachvibes #mauritius #scubadiving #whitebeaches  #bucketlist #Brekko",4,6
717,2020-05-18 07:30:38+00:00,"Submarine rides or kite surfing in Mauritius........which do you prefer?
#postponedontcancel #dontcancelpostpone #flattenthecurve #stayhomestaysafe #staysafe #stayhome #fightcovid #beach #vitaminsea #beachvibes #mauritius #submarine #BarakaZaMilele #whitebeaches #kitesurfing https://t.co/sjdQ9E5ugB",5,6
718,2020-05-18 07:29:33+00:00,"@TheY_cliff Hi 👋 thanks for following!

Try out EzeePay when you want to  buy KPLC prepaid tokens for your meter? Let us know how you like the service ⚡️🤝

Get EzeePay on Telegram, click https://t.co/Bclqk3EzUK

Be careful, Stay safe! https://t.co/ZVTVSIYiwQ",0,0
719,2020-05-18 07:16:36+00:00,"A good breakfast helps you to focus by giving you the energy you need to get things done.
🍳
What did you have for breakfast today? 👍🏽😊
☕

#BlissfulLiving #staysafe #followpreventivemeasures #enjoytomorrow #JustRelax #TamarindCares https://t.co/yGTrPZdMjn",1,3
720,2020-05-18 07:05:31+00:00,"Safety before work at our clinic, because life is very important. 

Stay safe, everyone. https://t.co/aHMOK17JYK",0,1
721,2020-05-18 06:43:49+00:00,Stay safe https://t.co/bya05sjTuI,0,0
722,2020-05-18 06:42:00+00:00,"Fighting covid 19, Wash your hands#keep distance#stay home#staysafe https://t.co/3aaoR302ek",0,2
723,2020-05-18 06:28:21+00:00,"Contributions can be made through the Mpesa details on the poster, or by donating Safaricom Bonga points to +254713840042 or through Eco-schools Kenya Covid-19 Response Fundraising Page at  https://t.co/CNtp4br3Ue #staysafe #epukacorona #koeeat22 #ecoschools https://t.co/IsDh08JRn7",2,2
724,2020-05-18 06:24:44+00:00,"Nobody likes a noisy roof.
Here is an article to guide you when it comes to picking a roof for your project
https://t.co/TNWPkfGeTE
 #construction #roof #gutters
Stay safe https://t.co/mGKzRurmUl",1,10
725,2020-05-18 06:16:31+00:00,"Blessed Week Ahead#staysafe
Iphone 8+ 64gb 55k
Iphone 8+ 256gb 65k

#FreeiCloudSetup
#freeMusic
#1YearWarranty
#FreeCover/5DGlass
Call/Text 0721795423
.
.
.
.
.
.
Follow… https://t.co/jkH01DDLJk",1,0
726,2020-05-18 04:36:39+00:00,Stay safe | practice social distancing | wash your hands regularly | wear a mask in the presence of others | keep as fit &amp; eat as healthy as you can | be productive and active | seek medical attention as relevant for any ailments | get tested as appropriate | be mindful of others https://t.co/X2KvN3FGIm,4,12
727,2020-05-18 03:42:58+00:00,Good morning. Have a good start to the week and a productive week ahead.  Let's keep it Manic Magic Monday.  Stay safe. @KoinangeJeff @Joekiash @kuidaniel2008 @NgigiGerald @CelinaWakati @omumpo @Analyst_Phil @Carrie_973 @maasai_jr @NgurugweJohn @RonohGeoffreyy #JeffAndHamoOnHot,6,20
728,2020-05-18 03:02:01+00:00,"I give not because I have but I have because I give, Blesed week, stay home stay safe",0,1
729,2020-05-18 01:02:37+00:00,"Majibu za 90's🤦‍♂️...
flaqo411
#africanmothers
#StayAtHome #StaySafe @ My Happy Place https://t.co/8eyEwDkbDt",0,0
730,2020-05-17 21:51:18+00:00,"Hope everyone will be having a wonderful week and if not, be strong and focus on things that makes you, drink water and stay safe against COVID-19.

Sorry for the speech. 😁I'm high.",1,6
731,2020-05-17 18:05:50+00:00,"Happy First Anniversary, @KalunjD - Home Of The Best #Wraps, Thanks Hosting! We Go #LIVE Again This Week.

Have a blessed week and stay safe !! @ Nairobi https://t.co/S525SvvkHw",0,0
732,2020-05-17 18:01:20+00:00,"As we  look forward to hosting you by our blissful spaces, Team Tamarind encourages you to stay safe and follow the preventive measures against the spread of COVID-19.
#justrelax #TamarindCares",0,0
733,2020-05-17 15:31:22+00:00,"@steve_apoko Thanks for following us! Karibu EzeePay.

Please try out EzeePay as an the next time you need to pay your power bill or buy a KPLC prepaid token for your meter.

https://t.co/Bclqk3EzUK

Have a. great Monday and week ahead.

Be careful, Stay safe!",0,0
734,2020-05-17 14:01:58+00:00,"@kerubo_hillary Tough times....

#staysafe 

#StayHome",1,2
735,2020-05-17 13:16:55+00:00,"Often when you think you're at the end of something, you're at the beginning of something else. That which does not kill us, makes us stronger. #bestoftheday #staysafe @ Nairobi https://t.co/VEV5WeYEy6",0,0
736,2020-05-17 13:07:40+00:00,"Often when you think you're at the end of something, you're at the beginning of something else. That which does not kill us, makes us stronger. #bestoftheday #staysafe @ Nairobi https://t.co/ktWLcHlFEc",0,0
737,2020-05-17 12:59:42+00:00,"Often when you think you're at the end of something, you're at the beginning of something else. That which does not kill us, makes us stronger. #bestoftheday #staysafe @ Nairobi https://t.co/wtXOcVmhrf",0,0
738,2020-05-17 11:19:27+00:00,#staysafe @citizentvkenya https://t.co/Hv5VzR4DG1,0,0
739,2020-05-17 11:18:41+00:00,#staysafe #SundayMotivation https://t.co/KQhHyuUMzh,0,0
740,2020-05-17 10:25:33+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/FzfkaGRuuU",0,0
741,2020-05-17 10:00:17+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/z6RZMkKSEB",0,0
742,2020-05-17 09:59:50+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/JiAtB1YJ8A",0,0
743,2020-05-17 09:59:23+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/qzTS0MhHMR",0,0
744,2020-05-17 09:57:41+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/fmyCoTy4K9",0,0
745,2020-05-17 09:57:32+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/KQUKGpWDat",0,0
746,2020-05-17 09:57:29+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/jmj4lrTAIS",0,0
747,2020-05-17 09:57:12+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/UblsvGikyz",0,0
748,2020-05-17 09:56:35+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/Q7sIDc4LNL",0,0
749,2020-05-17 09:56:25+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/tg8AQF8hrk",0,0
750,2020-05-17 09:55:55+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/UQJBmTziZH",0,0
751,2020-05-17 09:55:34+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/bU9EDCyoVN",0,0
752,2020-05-17 09:55:04+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/EixGAqAzMi",0,0
753,2020-05-17 09:54:36+00:00,"CALL POLICE 🚔🚓🚔🚓 BY VICMASS LUODOLLAR

  stream/Download on BOOMPLAY
https://t.co/cnrZ4AXPmn…

OR on Spotify,Deezer,Apple Music and iTunes
https://t.co/ckOWAE6naw

#COVID19 #staysafe #LockDownKenya #lockdown https://t.co/eExqDsxBV7",0,0
754,2020-05-17 09:42:44+00:00,#our renewal 21days successful be happy always n stay safe#geoffrey,0,0
755,2020-05-17 07:59:44+00:00,"We are distributing Locally made masks in #KuriaEast to ensure health among community members.

Supporting small scale businesses right now is key to overcome the pandemic. 

#staysafe https://t.co/2R63MreT05",1,2
756,2020-05-17 07:55:05+00:00,"Computech Limited wants to wish you a happy world Telecommunications and Information Society Day🖥️.
IT is ever-changing and there is the need to evolve in order to grow exponentially.  Think Computech, Think IT development. 💻
#wearecomputech #informationtechnology #staysafe https://t.co/bndSDQq43U",0,1
757,2020-05-17 02:39:57+00:00,"By following respiratory hygiene, you protect the people around you from viruses such as cough, headaches, mild fever, until you recover, Have someone bring you supplies. If you need to leave your house, wear, a mask to avoid infecting other.#COVID19 #staysafe #TakeControl https://t.co/k3kEVmdy6k",1,2
758,2020-05-17 02:35:56+00:00,"Avoid going to crowded places. Why? Where people come together in crowds, you are more likely to come into close contact with someone that has COVID19 and it is more difficult to maintain physical distance of 1 meter (3 feet) #COVID19Pandemic #staysafe #BeAlert #BeResponsible https://t.co/LsgbUSudlc",2,2
759,2020-05-17 02:34:41+00:00,"You can avoid being infected or spreading COVID-19 by taking some simple precautions.
Regularly and thoroughly clean your hands with an alcohol - based hand rub or wash them with soap and water Why? Because it kills viruses that may be on your hands. #COVID19 #BeAlert #staysafe https://t.co/KN9HJxDKGm",2,5
760,2020-05-17 01:19:21+00:00,"We find this in you, you probably not with us on the fight against covid. I don't understand  uko pande gani Kwa war against illness, not just covid. #dx #staysafe #whipworm, plus those wearing mask on the chin. https://t.co/Ci6gF43Dj4",1,1
761,2020-05-16 20:11:44+00:00,An Apple a day keeps corona away #stayhome #staysafe #pastry https://t.co/wIXIzebcog,0,1
762,2020-05-16 19:45:29+00:00,@Jacki_Jam @DominicCumins Stay safe,0,0
763,2020-05-16 16:37:20+00:00,We adjusting to the #NewNormal as we work on our clients. #safetyfirst #Sanitize #StaySafe #washyourhands @kimblehaircare @madaboutmeechie @tabathacoffey @erroldouglas1 @tedgibson metowi #rapunzelhairaffair… https://t.co/s4WyDtvh9n,0,0
764,2020-05-16 16:32:35+00:00,This is the #NewNormal....taking the necessary precautions....#StaySafe #washyourhands #Sanitize @kimblehaircare @madaboutmeechie @tabathacoffey  @tedgibson @MizaniUSA @erroldouglas1 @ Rapunzel Hair Affair https://t.co/suN5IVZoQs,0,0
765,2020-05-16 16:25:32+00:00,From the receptionist we are all taking precautions and adjusting to the #NewNormal #StaySafe #washyourhands #Sanitize @ Rapunzel Hair Affair https://t.co/S0q4mGXiDJ,0,0
766,2020-05-16 13:26:35+00:00,"Let’s try Cycling 🚲.
#KenyaCycling
#Keepfit
#Staysafe
#Spinkingske
#Bettertogether
@TransportKE  @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @KeNHAKenya @KURAroads @dofitkenya @JojoAsin @Gakumo_Migwi @spinkingske @kenyancyclist @Sir_Labz @uonbikeshare https://t.co/rgkKEFOhBT",5,10
767,2020-05-16 12:39:46+00:00,"*Nimewasha ile Nokia ya zamani na hizo mikono hazijasalimiana, kweli coronavirus ni real😹😹🤣*
#Oshamikono
#Staysafe
@SelectorPinchez 
@SelectorPinchez 

#gainwithmtaaraw 
#gaintrick 
#gainwithmchina 
#gainwithspikes… https://t.co/xVh8q60JJq",0,1
768,2020-05-16 12:14:54+00:00,"How to disinfect a wheelchair♿
Come-on let's flatten the curve. #KomeshaCorona #StaySafe #COVID19 @Covid19PWDsKe
https://t.co/1l8nsPZ4wz",2,3
769,2020-05-16 10:36:59+00:00,@DansonWarui5 @MeteoKenya Take cover and stay safe.,0,1
770,2020-05-16 10:32:57+00:00,"Ride for beginners every Saturday 🚲.
#KenyaCycling
#Keepfit
#Staysafe
#Spinkingske
#Bettertogether
@TransportKE  @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @KeNHAKenya @KURAroads @dofitkenya @JojoAsin @Gakumo_Migwi @spinkingske @kenyancyclist @Sir_Labz @uonbikeshare https://t.co/aOIhRVWUPN",10,22
771,2020-05-16 08:38:04+00:00,"Girl next door.
@sautisol
#StayAtHome
#staysafe
#saturday @ My Happy Place https://t.co/8KRiCgVmTI",0,0
772,2020-05-16 08:32:24+00:00,"Are you in for some Delicious Pork delicacies delivered straight to your doorstep?😋
Make your order now and we will deliver to you!
0706110000
0758693222
0758693223

We are on @UberEats
@glovo @JumiaFoodKE
.

.
#bestporkintown
#porkmanenos
#fooddelivery 
#porkpitruaka
#staysafe https://t.co/9QEd3TCACC",0,0
773,2020-05-16 07:56:45+00:00,"Stay home, stay safe and say no to counterfeits https://t.co/dp08dv6BH6",1,2
774,2020-05-16 07:38:49+00:00,"Building ❤️ with each family we serve. 

Enjoy your weekend and stay safe!

#PowerToBuildLove #ConnectWithLove https://t.co/3jyCIv8iqe",0,0
775,2020-05-16 07:36:57+00:00,"Building ❤️ with each family we serve. 

Enjoy your weekend and stay safe!

#PowerToBuildLove #ConnectWithLove https://t.co/KZhqLzDtYh",0,1
776,2020-05-16 05:49:25+00:00,@Cristiano @sixpadeurope Stay safe,0,0
777,2020-05-16 05:28:11+00:00,@AfyaCentreCrew Thank you and stay safe.,0,1
778,2020-05-16 03:24:53+00:00,"🇰🇪Stay safe
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#fashionkenya #igerskenya #igkenya #igersnairobi #nairobikenya #nairobian #ignairobi #254fashion #iamnairobian #nairobikenya #10over10 #handleit #tembeakenya #family… https://t.co/sHaok2y9Fa",1,0
779,2020-05-15 19:32:36+00:00,@Oscariankip From Kesho noma. Stay safe! ❤️,0,1
780,2020-05-15 17:51:22+00:00,Staysafe,0,0
781,2020-05-15 16:09:03+00:00,"#staysafe

My first day to do Yoga.  That was awesome experience!!!
@nasser_ferej @TsedaleKinfu #yoga https://t.co/lUheEzHjJB",0,2
782,2020-05-15 15:39:12+00:00,"Team Tamarind encourages you to stay safe as we aim to flatten the curve.

Image Credits/Reposted from Paulace 7 on Instagram 
#TamarindCares #JustRelax #EnjoyToday",1,3
783,2020-05-15 15:15:23+00:00,"A liveable world🌎now and a safe future!

This is not too much to ask for.

We can all be part of the solution.

Tree🌳growing and climate education has been my focus through @GGI_Kenya.
 
#ClimateStrikeOnline week 22! Stay safe. @fff_digital #FridaysForFuture @350 @GretaThunberg https://t.co/lK9GZ7OOLr",259,1293
784,2020-05-15 14:50:57+00:00,@Idahvincent Goodstuff Senior. Lakini Stay safe..,0,0
785,2020-05-15 13:10:58+00:00,"I love Fridays so much😁😁
I make tumbukiza in readiness of tomorrow. I call my friends to catch up and find our how they are doing.
I realised alot of people are relaxed and can take calls on Friday evening or Saturday morning.
Have a great weekend, lovely people! Stay safe https://t.co/pxTVkxLzfC",1,6
786,2020-05-15 12:50:46+00:00,"On my morning run while warming down, Cops in a Landcruiser find me and ask why I don’t have my mask on… I explained how difficult it is to breath while exercising with the mask on

he shockingly says he understands, tells me to stay safe. I took his No. &amp; we friends now! ✊🏽",0,2
787,2020-05-15 11:11:49+00:00,@Kurlycheeks The braids look amazing !!! 🙌🏿❤️ stay safe as usual.,0,0
788,2020-05-15 09:10:44+00:00,Sending some good vibes your way! Stay Safe Everyone💚 #SouthfieldMall #GoodVibes #GoodVibesOnly #StaySafe https://t.co/QswGCLNZdp,0,0
789,2020-05-15 08:45:40+00:00,"🔛|Just in time for this week's wallpaper edition.
🎨| In this today's  #WallpaperFriday, lock your screens with a Jedinak Nana and Titus Achesa wallpaper. 
#WallpaperFriday
#StaySafe
#BatotoBaMungu
@betikaKe https://t.co/JB57Xzgj5Z",5,12
790,2020-05-15 08:42:44+00:00,"Stay safe by taking the necessary precautions to prevent covid-19. PGL cares about you.
#security #stayhome #stopthespread #staysafe #socialdistancing #covid_19 #coronavirus #speedgovernors #speedgovernor… https://t.co/hoMkaIxoSk",0,1
791,2020-05-15 08:07:33+00:00,"20 families blessed with supplies today. THANK YOU @CupofUjiKenya in partnership w/ @FIKISHAKenya  #BeNiceKe #CupOfUji #LoveYourCity #StaySafe | Cc @MosesAboka
@FrancisAmonde @Barrackodhiambo https://t.co/kto7pY1sxP",3,6
792,2020-05-15 07:07:06+00:00,"Four ways HIV programs can go online to mitigate #COVID19 impact
#coronavirus
#KomeshaCorona
#StaySafe
#COVID
@Ke_swa @PeninahMwangi2 @fhi360
@HoymasK
https://t.co/t4DP38YroW",2,3
793,2020-05-15 06:48:37+00:00,"@AthiWaterWorks @wasreb Water is life
#staysafe",0,1
794,2020-05-15 04:47:58+00:00,"We will be ready when it’s time to fly. 

#flysafarilink #safarilink #maasaimara #kenya #instatraveling #staysafe https://t.co/WaVxirhXCe",3,16
795,2020-05-14 22:33:45+00:00,"Two Kings 👑 on 1 photo.

#AdoVeliPodcast Episode 120 is out!

@X_RAY_king254 and @OCTOPIZZO are the punchline kings in Kenya, according to #AdoVeli.

📸 #XRayKing 

Catch up with the episode link
https://t.co/bi1KqfvXZV

This is #TheNumber1KenyanMusicPodcast 
#StaySafe #StayHome https://t.co/03LH0suDiE",4,4
